GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
51635,0.797362,1.95E-01,0.1604,-1.296663,-0.2080046,727.71,DHRS7,dehydrogenase/reductase 7
105370586,0.797362,1.95E-01,0.7293,1.2965965,0.9456272,22.15,LOC105370586,uncharacterized LOC105370586
196872,0.797362,1.95E-01,0.4356,-1.2959232,-0.5644883,14.4,LINC00638,long intergenic non-protein coding RNA 638
113201,0.797362,1.95E-01,0.1179,-1.295215,-0.1526963,7142.41,GOLM2,golgi membrane protein 2
1655,0.797362,1.94E-01,0.0389,1.297508,0.0504941,12766.51,DDX5,DEAD-box helicase 5
7776,0.797362,1.95E-01,0.1315,-1.2961918,-0.170494,1256.35,ZNF236,zinc finger protein 236
23354,0.797362,1.94E-01,0.1394,-1.2986329,-0.1809933,510.01,HAUS5,HAUS augmin like complex subunit 5
54854,0.797362,1.95E-01,0.4147,1.2967924,0.5378198,11.63,FAM83E,family with sequence similarity 83 member E
529,0.797362,1.95E-01,0.1163,-1.2969436,-0.1507801,997.18,ATP6V1E1,ATPase H+ transporting V1 subunit E1
7543,0.797362,1.95E-01,0.1842,1.2954502,0.2385859,2705.28,ZFX,zinc finger protein X-linked
54470,0.797362,1.95E-01,0.1807,-1.2951099,-0.2339733,711.46,ARMCX6,armadillo repeat containing X-linked 6
100507404,0.797362,1.95E-01,0.3287,1.2955962,0.4259237,21.83,TMLHE-AS1,TMLHE antisense RNA 1
85465,0.797621,1.95E-01,0.1256,1.2948075,0.162665,1449.56,SELENOI,selenoprotein I
4259,0.797705,1.96E-01,0.1459,-1.2940763,-0.1888225,1382.55,MGST3,microsomal glutathione S-transferase 3
150759,0.797705,1.96E-01,0.3755,1.2943025,0.4859486,214.36,LINC00342,long intergenic non-protein coding RNA 342
100506076,0.797705,1.96E-01,0.4132,1.2940208,0.5346352,62.91,LOC100506076,uncharacterized LOC100506076
8927,0.797705,1.96E-01,0.3183,1.2925065,0.4113555,423.74,BSN,bassoon presynaptic cytomatrix protein
8820,0.797705,1.96E-01,0.2654,1.2934356,0.3432794,32.2,HESX1,HESX homeobox 1
57182,0.797705,1.96E-01,0.1783,1.2934976,0.2306131,1574.36,ANKRD50,ankyrin repeat domain containing 50
221424,0.797705,1.96E-01,0.2903,-1.2938954,-0.3756712,39.99,LRRC73,leucine rich repeat containing 73
2395,0.797705,1.96E-01,0.1924,1.2941183,0.248928,106.7,FXN,frataxin
9413,0.797705,1.96E-01,0.3686,1.2935766,0.4767897,480.78,ENTREP1,endosomal transmembrane epsin interactor 1
101930129,0.797705,1.96E-01,0.5315,1.2923808,0.6868371,11,LOC101930129,uncharacterized LOC101930129
5871,0.797705,1.96E-01,0.1472,-1.2927034,-0.1902486,309.66,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2
100532726,0.797705,1.96E-01,0.062,-1.2938307,-0.0801704,564.89,NDUFC2-KCTD14,NDUFC2-KCTD14 readthrough
6376,0.797705,1.96E-01,0.1191,1.2929585,0.1540265,514.64,CX3CL1,C-X3-C motif chemokine ligand 1
10204,0.797705,1.96E-01,0.0998,-1.2926382,-0.1290279,2672.21,NUTF2,nuclear transport factor 2
5176,0.797705,1.96E-01,0.6654,-1.2931858,-0.8605014,105.83,SERPINF1,serpin family F member 1
23277,0.797705,1.96E-01,0.132,-1.293257,-0.1706922,786.63,CLUH,clustered mitochondria homolog
23131,0.797705,1.96E-01,0.17,1.2936048,0.2198493,1453.82,GPATCH8,G-patch domain containing 8
644246,0.797705,1.96E-01,0.39,1.2924984,0.5041315,23.43,KANSL1-AS1,KANSL1 antisense RNA 1
79147,0.797705,1.96E-01,0.1122,-1.2943391,-0.1451964,407.12,FKRP,fukutin related protein
140685,0.797705,1.96E-01,0.1109,-1.2925622,-0.1433865,406.42,ZBTB46,zinc finger and BTB domain containing 46
9627,0.798442,1.97E-01,0.2402,-1.2914196,-0.3102336,3093,SNCAIP,synuclein alpha interacting protein
101928381,0.798442,1.97E-01,0.5636,1.2913751,0.7277791,15.71,LOC101928381,uncharacterized LOC101928381
105372165,0.798442,1.97E-01,0.3322,1.291304,0.4289574,18.3,LOC105372165,uncharacterized LOC105372165
7267,0.798442,1.97E-01,0.0934,1.2912664,0.1205963,12651.28,TTC3,tetratricopeptide repeat domain 3
27344,0.798442,1.96E-01,0.3918,1.2917209,0.5060706,593.56,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor
58504,0.79856,1.97E-01,0.6062,1.290946,0.7825091,110.66,ARHGAP22,Rho GTPase activating protein 22
196541,0.79856,1.97E-01,0.2691,1.2910439,0.3473863,100.91,METTL21C,"methyltransferase 21C, AARS1 lysine"
29880,0.798743,1.97E-01,0.0878,1.2905801,0.1132796,328.26,ALG5,ALG5 dolichyl-phosphate beta-glucosyltransferase
26000,0.798743,1.97E-01,0.0904,-1.2906589,-0.1166428,752.85,TBC1D10B,TBC1 domain family member 10B
107985875,0.798785,1.97E-01,0.2735,1.2904321,0.352893,19.64,LOC107985875,
10128,0.798812,1.97E-01,0.0998,1.2902953,0.1287481,2882.33,LRPPRC,leucine rich pentatricopeptide repeat containing
102723670,0.79886,1.97E-01,0.382,1.2901431,0.4928597,11.12,LOC102723670,uncharacterized LOC102723670
55750,0.798983,1.97E-01,0.1455,1.2899376,0.1877395,1323.41,AGK,acylglycerol kinase
29085,0.79899,1.97E-01,0.0959,-1.2898143,-0.1237565,1816.69,PHPT1,phosphohistidine phosphatase 1
9131,0.79901,1.97E-01,0.1033,1.2896822,0.1331889,305.91,AIFM1,apoptosis inducing factor mitochondria associated 1
112268267,0.799058,1.97E-01,0.4956,1.2893665,0.6389754,32.3,LOC112268267,uncharacterized LOC112268267
317662,0.799058,1.97E-01,0.0618,-1.2893846,-0.0796501,1001.8,FAM149B1,family with sequence similarity 149 member B1
26974,0.799058,1.97E-01,0.2943,-1.2892947,-0.37943,343.87,ZNF285,zinc finger protein 285
107986348,0.799207,1.98E-01,0.5454,1.2882199,0.7026569,46.66,LOC107986348,
667,0.799207,1.98E-01,0.1308,1.288643,0.1685865,54229.25,DST,dystonin
155382,0.799207,1.98E-01,0.1567,-1.2881993,-0.2018096,260.1,VPS37D,VPS37D subunit of ESCRT-I
85865,0.799207,1.97E-01,0.151,-1.2888979,-0.1946396,700.2,GTPBP10,GTP binding protein 10
114971,0.799207,1.98E-01,0.1376,1.2883094,0.1772406,694.29,PTPMT1,protein tyrosine phosphatase mitochondrial 1
50863,0.799207,1.98E-01,0.4607,1.288128,0.59338,178.99,NTM,neurotrimin
1272,0.799207,1.97E-01,0.9857,1.2890043,1.2705081,488.26,CNTN1,contactin 1
105372279,0.799207,1.97E-01,0.2963,1.2887617,0.3819181,32.04,LOC105372279,uncharacterized LOC105372279
102723814,0.799207,1.98E-01,0.286,-1.2884919,-0.3684656,31.15,LOC102723814,uncharacterized LOC102723814
11097,0.79928,1.98E-01,0.1103,-1.2878405,-0.142042,484.07,NUP42,nucleoporin 42
29907,0.79928,1.98E-01,0.1485,-1.2878828,-0.1912468,232.89,SNX15,sorting nexin 15
60487,0.799388,1.98E-01,0.166,1.2876463,0.2137466,440.37,TRMT11,tRNA methyltransferase 11 homolog
5337,0.799578,1.98E-01,0.3291,-1.2873934,-0.4236348,88.17,PLD1,phospholipase D1
6130,0.799595,1.98E-01,0.1455,-1.2865579,-0.1871813,11731.4,RPL7A,ribosomal protein L7a
115399,0.799595,1.98E-01,0.2873,-1.2866552,-0.3696785,61.49,LRRC56,leucine rich repeat containing 56
51184,0.799595,1.98E-01,0.1235,1.2867209,0.1589058,140.92,GPN3,GPN-loop GTPase 3
57680,0.799595,1.98E-01,0.055,-1.2867718,-0.0707455,5128.32,CHD8,chromodomain helicase DNA binding protein 8
55959,0.799595,1.98E-01,0.3086,-1.2865614,-0.3970281,4763.25,SULF2,sulfatase 2
56850,0.799595,1.98E-01,0.1,-1.2865862,-0.1286774,994.29,GRIPAP1,GRIP1 associated protein 1
105373284,0.799595,1.98E-01,0.5338,1.2867625,0.6868311,16.76,LOC105373284,uncharacterized LOC105373284
55740,0.799643,1.98E-01,0.142,-1.2862295,-0.1826809,20846.46,ENAH,ENAH actin regulator
101928451,0.799643,1.99E-01,0.1803,1.2855932,0.2318459,869.37,LOC101928451,
301,0.799643,1.99E-01,0.3073,-1.2855419,-0.3950945,3667.09,ANXA1,annexin A1
51322,0.799643,1.99E-01,0.0787,-1.2856437,-0.1011409,4287.48,WAC,WW domain containing adaptor with coiled-coil
283461,0.799643,1.99E-01,0.5953,1.2857945,0.765475,21.63,C12orf40,chromosome 12 open reading frame 40
10208,0.799643,1.99E-01,0.0826,1.2854666,0.106179,549.4,USPL1,ubiquitin specific peptidase like 1
9343,0.799643,1.99E-01,0.4603,-1.2856158,-0.5917466,16058.94,EFTUD2,elongation factor Tu GTP binding domain containing 2
105372244,0.799643,1.99E-01,0.4716,1.2855806,0.6062858,10.43,LOC105372244,uncharacterized LOC105372244
11200,0.799643,1.99E-01,0.1454,-1.2855865,-0.1869622,172.99,CHEK2,checkpoint kinase 2
126070,0.799895,1.99E-01,0.1084,-1.2851701,-0.1392895,322.34,ZNF440,zinc finger protein 440
673,0.799968,1.99E-01,0.1121,1.2850007,0.1440843,1676.64,BRAF,"B-Raf proto-oncogene, serine/threonine kinase"
1213,0.800182,1.99E-01,0.1016,1.284731,0.130504,11975.48,CLTC,clathrin heavy chain
116931,0.801518,1.99E-01,0.1696,1.2835486,0.2177412,747.31,MED12L,mediator complex subunit 12L
100131017,0.801518,1.99E-01,0.1098,-1.2835417,-0.1408918,1012.85,ZNF316,zinc finger protein 316
105370361,0.801518,1.99E-01,0.243,-1.2834295,-0.3118379,58.05,LINC03032,long intergenic non-protein coding RNA 3032
112268235,0.801813,1.99E-01,0.2894,1.2831024,0.3712984,36.97,LOC112268235,uncharacterized LOC112268235
79639,0.80184,2.00E-01,0.1594,-1.2814985,-0.2042236,114.41,TMEM53,transmembrane protein 53
79654,0.80184,2.01E-01,0.2122,-1.2789954,-0.2713888,709.45,HECTD3,HECT domain E3 ubiquitin protein ligase 3
105378723,0.80184,2.00E-01,0.3841,1.2823622,0.4925836,20.17,LOC105378723,uncharacterized LOC105378723
10574,0.80184,2.01E-01,0.1391,-1.2780565,-0.1777987,4022.85,CCT7,chaperonin containing TCP1 subunit 7
55677,0.80184,2.00E-01,0.1131,-1.2828046,-0.1451147,1531.72,IWS1,"interacts with SUPT6H, CTD assembly factor 1"
105373623,0.80184,2.01E-01,0.562,1.2779443,0.7182574,155.43,LOC105373623,
2817,0.80184,2.00E-01,0.2151,-1.2817135,-0.2756522,4876.61,GPC1,glypican 1
285368,0.80184,2.00E-01,0.174,-1.2808317,-0.2228264,147.86,PRRT3,proline rich transmembrane protein 3
10424,0.80184,2.00E-01,0.1607,1.2820734,0.2060562,426.19,PGRMC2,progesterone receptor membrane component 2
112267938,0.80184,2.01E-01,0.3288,1.2783702,0.4203741,53.59,LOC112267938,
55568,0.80184,2.01E-01,0.5687,-1.278131,-0.7268691,2146.92,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10
63920,0.80184,2.00E-01,0.1823,-1.2824748,-0.2338333,294.89,FAM200C,family with sequence similarity 200 member C
100422781,0.80184,2.00E-01,0.2541,1.2814363,0.3255624,124.38,LOC100422781,uncharacterized LOC100422781
29964,0.80184,2.01E-01,0.2808,1.2794252,0.3592615,117.78,PRICKLE4,prickle planar cell polarity protein 4
7803,0.80184,2.00E-01,0.1343,1.2810334,0.1719833,2070.76,PTP4A1,protein tyrosine phosphatase 4A1
101929004,0.80184,2.01E-01,0.4982,1.2779891,0.6366613,16.23,LOC101929004,uncharacterized LOC101929004
221830,0.80184,2.00E-01,0.1106,-1.2811196,-0.1416725,478.58,POLR1F,RNA polymerase I subunit F
285908,0.80184,2.00E-01,0.3403,1.2822476,0.4363576,80.38,LINC00174,long intergenic non-protein coding RNA 174
105369180,0.80184,2.01E-01,0.489,1.278058,0.6250187,23.71,LOC105369180,
79987,0.80184,2.01E-01,0.2663,-1.278059,-0.3403073,85.38,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
81571,0.80184,2.01E-01,0.2341,1.2779355,0.2991949,136.18,MIR600HG,MIR600 host gene
101929475,0.80184,2.00E-01,0.2216,1.2816537,0.2839806,32.31,ITGB1-DT,ITGB1 divergent transcript
55662,0.80184,2.00E-01,0.1496,1.2804408,0.1914985,832.43,HIF1AN,hypoxia inducible factor 1 subunit alpha inhibitor
871,0.80184,2.01E-01,0.2203,-1.2794773,-0.2818253,4024.97,SERPINH1,serpin family H member 1
11340,0.80184,2.00E-01,0.1959,1.2809199,0.2509178,530.51,EXOSC8,exosome component 8
100874087,0.80184,2.01E-01,0.6035,1.2783788,0.7714753,29.34,PCDH9-AS4,PCDH9 antisense RNA 4
677811,0.80184,2.01E-01,0.3651,-1.2790758,-0.4670444,19.46,SNORA28,"small nucleolar RNA, H/ACA box 28"
7168,0.80184,2.00E-01,0.2859,1.280335,0.3660093,2655.74,TPM1,tropomyosin 1
6176,0.80184,2.00E-01,0.1649,-1.2801868,-0.2111603,5120.62,RPLP1,ribosomal protein lateral stalk subunit P1
60677,0.80184,2.00E-01,0.3846,1.2804359,0.4924163,27.86,CELF6,CUGBP Elav-like family member 6
6898,0.80184,2.00E-01,0.5969,1.2804886,0.7643369,23.83,TAT,tyrosine aminotransferase
9098,0.80184,2.00E-01,0.1194,1.2829062,0.153239,122.07,USP6,ubiquitin specific peptidase 6
79877,0.80184,2.00E-01,0.2347,-1.282257,-0.3010007,1484.39,DCAKD,dephospho-CoA kinase domain containing
51341,0.80184,2.01E-01,0.1377,1.2782618,0.1760046,308.46,ZBTB7A,zinc finger and BTB domain containing 7A
6205,0.80184,2.01E-01,0.1334,-1.2795149,-0.1706566,15887.67,RPS11,ribosomal protein S11
105372470,0.80184,2.01E-01,0.4703,1.2790542,0.6015058,10.87,LOC105372470,
7694,0.80184,2.01E-01,0.2866,-1.2797662,-0.3667952,306.03,ZNF135,zinc finger protein 135
5435,0.80184,2.00E-01,0.0842,-1.2815969,-0.1078853,633.86,POLR2F,"RNA polymerase II, I and III subunit F"
55020,0.80184,2.01E-01,0.1188,-1.2782683,-0.1518158,521.46,TTC38,tetratricopeptide repeat domain 38
100873985,0.80184,2.01E-01,0.3083,1.2789414,0.3943487,20.56,MED14OS,MED14 opposite strand
5935,0.80184,2.01E-01,0.2835,1.2800947,0.3629325,4070.64,RBM3,RNA binding motif protein 3
55593,0.80184,2.01E-01,0.1258,-1.278242,-0.1607543,1157.26,OTUD5,OTU deubiquitinase 5
28986,0.80184,2.01E-01,0.1728,-1.2787805,-0.2209411,1144.47,MAGEH1,MAGE family member H1
393,0.80184,2.01E-01,0.3225,-1.2788697,-0.4124536,48.35,ARHGAP4,Rho GTPase activating protein 4
65220,0.801928,2.02E-01,0.1274,-1.2772067,-0.1627357,1025.37,NADK,NAD kinase
6738,0.801928,2.02E-01,0.1143,-1.2771736,-0.145929,9663.81,RO60,"Ro60, Y RNA binding protein"
23040,0.801928,2.01E-01,1.2427,1.2775044,1.5876167,61.37,MYT1L,myelin transcription factor 1 like
220382,0.801928,2.01E-01,0.3171,-1.2774042,-0.40505,1909.75,FAM181B,family with sequence similarity 181 member B
3653,0.801928,2.01E-01,0.3516,1.2777464,0.449317,486.92,IPW,imprinted in Prader-Willi syndrome
57184,0.801928,2.02E-01,0.1077,-1.2772548,-0.1376187,1127.3,FAM219B,family with sequence similarity 219 member B
5463,0.802143,2.02E-01,0.1868,1.2769041,0.2385523,549.62,POU6F1,POU class 6 homeobox 1
105378721,0.802204,2.02E-01,0.2388,1.2760817,0.3047227,33.07,LOC105378721,
100532724,0.802204,2.02E-01,0.1055,-1.2757233,-0.1345819,740.41,NPHP3-ACAD11,NPHP3-ACAD11 readthrough (NMD candidate)
6583,0.802204,2.02E-01,0.2493,1.2761028,0.3181074,34.11,SLC22A4,solute carrier family 22 member 4
25844,0.802204,2.02E-01,0.1775,-1.2760386,-0.2265055,1829.89,YIPF3,Yip1 domain family member 3
2570,0.802204,2.02E-01,0.5598,1.2754946,0.7140218,44.56,GABRR2,gamma-aminobutyric acid type A receptor subunit rho2
2969,0.802204,2.02E-01,0.0762,-1.2757712,-0.0971809,7535.52,GTF2I,general transcription factor IIi
8726,0.802204,2.02E-01,0.1144,1.2756146,0.1459755,342.57,EED,embryonic ectoderm development
196996,0.802204,2.02E-01,0.2497,1.2759017,0.3186024,175.94,GRAMD2A,GRAM domain containing 2A
8834,0.802204,2.02E-01,0.1014,-1.2766772,-0.1294019,432.46,TMEM11,transmembrane protein 11
55062,0.802204,2.02E-01,0.1445,1.2764418,0.18442,333.71,WIPI1,"WD repeat domain, phosphoinositide interacting 1"
23265,0.802204,2.02E-01,0.0875,-1.2766223,-0.1117066,4991.81,EXOC7,exocyst complex component 7
63941,0.802204,2.02E-01,0.1934,-1.2754637,-0.2466784,243.96,NECAB3,N-terminal EF-hand calcium binding protein 3
93190,0.802266,2.05E-01,0.6137,-1.268618,-0.7785411,30.63,CFAP107,cilia and flagella associated protein 107
388610,0.802266,2.05E-01,0.293,-1.268153,-0.3715658,316.35,TRNP1,TMF1 regulated nuclear protein 1
51060,0.802266,2.03E-01,0.1125,-1.2738948,-0.1433089,1058.33,TXNDC12,thioredoxin domain containing 12
5016,0.802266,2.03E-01,0.433,1.2721822,0.5508844,38.24,OVGP1,oviductal glycoprotein 1
54665,0.802266,2.05E-01,0.1496,1.2683618,0.1897849,1104.15,RSBN1,round spermatid basic protein 1
728920,0.802266,2.05E-01,0.3171,-1.2687025,-0.4023262,17.97,PDE4DIPP1,PDE4DIP pseudogene 1
55974,0.802266,2.03E-01,0.1965,-1.2731133,-0.2501274,178.15,SLC50A1,solute carrier family 50 member 1
23498,0.802266,2.05E-01,0.251,1.2669255,0.3180217,49.49,HAAO,"3-hydroxyanthranilate 3,4-dioxygenase"
27247,0.802266,2.05E-01,0.1807,-1.2666019,-0.228919,624.45,NFU1,NFU1 iron-sulfur cluster scaffold
389023,0.802266,2.05E-01,0.3861,-1.2687263,-0.4898353,27.2,DPP10-AS1,DPP10 antisense RNA 1
100526664,0.802266,2.03E-01,0.3157,1.2723199,0.4016206,93.26,LY75-CD302,LY75-CD302 readthrough
9936,0.802266,2.04E-01,0.3131,1.270901,0.3978638,93.39,CD302,CD302 molecule
7182,0.802266,2.04E-01,0.1561,1.2697439,0.198247,1382.89,NR2C2,nuclear receptor subfamily 2 group C member 2
7584,0.802266,2.03E-01,0.1635,-1.273006,-0.2081427,451.63,ZNF35,zinc finger protein 35
84276,0.802266,2.04E-01,0.1654,-1.2709885,-0.2101958,362.38,NICN1,"nicolin 1, tubulin polyglutamylase complex subunit"
1849,0.802266,2.05E-01,0.2178,1.2665162,0.2759101,129.34,DUSP7,dual specificity phosphatase 7
2317,0.802266,2.04E-01,0.2447,-1.2700907,-0.3107288,1320.26,FLNB,filamin B
84541,0.802266,2.04E-01,0.2881,1.2708561,0.3660837,48.22,KBTBD8,kelch repeat and BTB domain containing 8
55773,0.802266,2.04E-01,0.0985,-1.2715742,-0.1252555,1399.69,TBC1D23,TBC1 domain family member 23
27107,0.802266,2.04E-01,0.0958,-1.269401,-0.1216126,1093.16,ZBTB11,zinc finger and BTB domain containing 11
5593,0.802266,2.04E-01,0.5784,1.2711989,0.7353076,28.67,PRKG2,protein kinase cGMP-dependent 2
10611,0.802266,2.05E-01,0.1716,-1.2672198,-0.2174015,3265.56,PDLIM5,PDZ and LIM domain 5
54969,0.802266,2.02E-01,0.106,-1.2752795,-0.1351443,513.22,HPF1,histone PARylation factor 1
379013,0.802266,2.04E-01,0.3906,1.2701051,0.4961643,101.08,RNF138P1,ring finger protein 138 pseudogene 1
166968,0.802266,2.03E-01,0.0704,-1.2720113,-0.0895929,1541.99,MIER3,MIER family member 3
56951,0.802266,2.02E-01,0.2052,-1.2749889,-0.2615829,2141.26,C5orf15,chromosome 5 open reading frame 15
202658,0.802266,2.03E-01,0.1263,-1.2718351,-0.1606092,180.14,TRIM39-RPP21,TRIM39-RPP21 readthrough
23595,0.802266,2.05E-01,0.0797,-1.2673005,-0.1010468,938.26,ORC3,origin recognition complex subunit 3
1268,0.802266,2.03E-01,0.3918,1.2729684,0.4987404,1160.84,CNR1,cannabinoid receptor 1
202,0.802266,2.05E-01,0.3548,1.2666117,0.4494325,22.2,CRYBG1,crystallin beta-gamma domain containing 1
168507,0.802266,2.04E-01,0.2199,1.2701678,0.2793386,118.67,PKD1L1,"polycystin 1 like 1, transient receptor potential channel interacting"
7378,0.802266,2.04E-01,0.3315,1.2691145,0.4207132,56.82,UPP1,uridine phosphorylase 1
254048,0.802266,2.05E-01,0.1756,1.268489,0.2226963,1248.54,UBN2,ubinuclein 2
494551,0.802266,2.04E-01,0.3431,1.2711355,0.4361713,14.51,WEE2,WEE2 oocyte meiosis inhibiting kinase
835,0.802266,2.05E-01,0.1153,1.267102,0.1461301,761.3,CASP2,caspase 2
54332,0.802266,2.05E-01,0.1664,1.2675095,0.2108894,828.28,GDAP1,ganglioside induced differentiation associated protein 1
105375624,0.802266,2.03E-01,0.3753,1.2730823,0.477816,12.09,WWP1-AS1,WWP1 antisense RNA 1
5168,0.802266,2.03E-01,0.4918,1.2724085,0.6257819,434.41,ENPP2,ectonucleotide pyrophosphatase/phosphodiesterase 2
102723694,0.802266,2.05E-01,0.3128,1.2677271,0.3965474,130.02,MIR30DHG,MIR30D and MIR30B host gene
4783,0.802266,2.04E-01,0.1763,1.2691323,0.2238114,218.35,NFIL3,"nuclear factor, interleukin 3 regulated"
94134,0.802266,2.04E-01,0.1676,-1.2701034,-0.2129066,4439.99,ARHGAP12,Rho GTPase activating protein 12
142913,0.802266,2.04E-01,0.4921,-1.2703186,-0.6250911,10.01,CFL1P1,cofilin 1 pseudogene 1
84986,0.802266,2.03E-01,0.1921,1.2729858,0.2445094,897.71,ARHGAP19,Rho GTPase activating protein 19
9221,0.802266,2.04E-01,0.1045,-1.2703807,-0.1328165,2258.62,NOLC1,nucleolar and coiled-body phosphoprotein 1
100505933,0.802266,2.05E-01,0.3768,-1.2673803,-0.4775872,132.21,ADD3-AS1,ADD3 antisense RNA 1
10527,0.802266,2.04E-01,0.1598,-1.2690658,-0.2028507,5579.31,IPO7,importin 7
79832,0.802266,2.03E-01,0.1228,1.2731949,0.1563621,2781.14,QSER1,glutamine and serine rich 1
26007,0.802266,2.03E-01,0.1372,-1.2721479,-0.1745911,302.92,TKFC,triokinase and FMN cyclase
7405,0.802266,2.05E-01,0.1611,1.2666271,0.2040766,465.32,UVRAG,UV radiation resistance associated
91801,0.802266,2.04E-01,0.2714,1.2698035,0.3446074,252.98,ALKBH8,"alkB homolog 8, tRNA methyltransferase"
23074,0.802266,2.03E-01,0.2022,1.2744228,0.2576857,1834.67,BLTP3B,bridge-like lipid transfer protein family member 3B
79070,0.802266,2.04E-01,0.1468,-1.2706622,-0.1865632,240.19,POGLUT2,protein O-glucosyltransferase 2
104355135,0.802266,2.04E-01,0.4433,1.2690728,0.5625604,9.95,LINC00431,long intergenic non-protein coding RNA 431
5684,0.802266,2.04E-01,0.1066,1.2689447,0.1352083,848.12,PSMA3,proteasome 20S subunit alpha 3
4149,0.802266,2.02E-01,0.1133,-1.2745224,-0.144345,864.76,MAX,MYC associated factor X
122961,0.802266,2.03E-01,0.133,-1.274334,-0.169423,399.65,ISCA2,iron-sulfur cluster assembly 2
84439,0.802266,2.04E-01,0.3257,-1.271213,-0.4139924,118,HHIPL1,HHIP like 1
112268153,0.802266,2.03E-01,0.379,1.273748,0.482693,57.88,LOC112268153,uncharacterized LOC112268153
26784,0.802266,2.03E-01,0.1852,-1.2732899,-0.2358548,64.02,SNORA64,"small nucleolar RNA, H/ACA box 64"
10921,0.802266,2.05E-01,0.0782,-1.2676581,-0.0990717,1549.5,RNPS1,RNA binding protein with serine rich domain 1
57149,0.802266,2.05E-01,0.1294,-1.2668447,-0.1638771,670.93,LYRM1,LYR motif containing 1
440345,0.802266,2.05E-01,0.4059,1.2668524,0.514229,89.58,NPIPB4,nuclear pore complex interacting protein family member B4
23174,0.802266,2.03E-01,0.1713,1.2731848,0.2181132,1004.78,ZCCHC14,zinc finger CCHC-type containing 14
5119,0.802266,2.02E-01,0.1528,-1.2745866,-0.1947179,1172.8,CHMP1A,charged multivesicular body protein 1A
9482,0.802266,2.05E-01,0.1673,-1.2665648,-0.2119303,657.26,STX8,syntaxin 8
347716,0.802266,2.02E-01,0.2142,1.2749189,0.2730938,473.27,USP32P3,ubiquitin specific peptidase 32 pseudogene 3
79154,0.802266,2.03E-01,0.2133,-1.2735251,-0.2715878,103.21,DHRS11,dehydrogenase/reductase 11
84299,0.802266,2.05E-01,0.1368,-1.2681356,-0.1734812,351.1,MIEN1,migration and invasion enhancer 1
9572,0.802266,2.05E-01,0.1497,-1.2665181,-0.189561,139.78,NR1D1,nuclear receptor subfamily 1 group D member 1
22794,0.802266,2.03E-01,0.1058,-1.2740785,-0.1348009,2151.71,CASC3,CASC3 exon junction complex subunit
101929185,0.802266,2.04E-01,0.3109,1.2700348,0.3948245,472.54,LOC101929185,uncharacterized LOC101929185
400682,0.802266,2.04E-01,0.4706,1.2700924,0.5977686,9.74,LOC400682,zinc finger protein 100-like
8857,0.802266,2.03E-01,0.4131,-1.2734573,-0.5261196,23.57,FCGBP,Fc gamma binding protein
399669,0.802266,2.04E-01,0.2787,-1.2701429,-0.3539502,23.65,ZNF321P,"zinc finger protein 321, pseudogene"
10904,0.802266,2.04E-01,0.0947,1.2703343,0.1202738,1325.41,BLCAP,BLCAP apoptosis inducing factor
5203,0.802266,2.05E-01,0.1403,-1.2676426,-0.1779003,666.29,PFDN4,prefoldin subunit 4
7290,0.802266,2.05E-01,0.0679,1.2674284,0.0860245,1090.61,HIRA,histone cell cycle regulator
85445,0.802403,2.05E-01,0.7153,1.2662871,0.9057865,20.2,CNTNAP4,contactin associated protein family member 4
79187,0.802403,2.05E-01,0.1466,-1.2661879,-0.1855684,368.01,FSD1,fibronectin type III and SPRY domain containing 1
5584,0.802484,2.06E-01,0.099,-1.2660148,-0.1253574,1445.73,PRKCI,protein kinase C iota
84054,0.803041,2.06E-01,0.5564,1.2655015,0.704155,164.29,PCDHB19P,protocadherin beta 19 pseudogene
23080,0.803227,2.06E-01,0.0703,-1.2651386,-0.0889024,1937.59,AVL9,AVL9 cell migration associated
78988,0.803227,2.06E-01,0.1383,-1.2652097,-0.1750135,697.74,MRPL57,mitochondrial ribosomal protein L57
692196,0.803531,2.06E-01,0.2642,-1.2632895,-0.3337833,44.4,SNORD76,"small nucleolar RNA, C/D box 76"
100126793,0.803531,2.06E-01,0.256,1.2643752,0.3236993,35.82,GHRLOS,ghrelin opposite strand/antisense RNA
22907,0.803531,2.06E-01,0.054,-1.2637497,-0.0682801,2146.2,DHX30,DExH-box helicase 30
10991,0.803531,2.07E-01,0.1951,1.2631998,0.2464332,285.17,SLC38A3,solute carrier family 38 member 3
100131395,0.803531,2.06E-01,0.3639,1.2633281,0.4597857,101.39,LOC100131395,uncharacterized LOC100131395
101929407,0.803531,2.06E-01,0.3524,1.2641684,0.4454553,28.31,PTPRD-AS1,PTPRD antisense RNA 1
56033,0.803531,2.06E-01,0.6174,-1.2640597,-0.7804203,28.22,BARX1,BARX homeobox 1
920,0.803531,2.06E-01,0.4402,-1.2644348,-0.5566416,12.56,CD4,CD4 molecule
105370458,0.803531,2.06E-01,0.2216,-1.264053,-0.2801679,41.76,SEC23A-AS1,SEC23A antisense RNA 1
1139,0.803531,2.06E-01,0.3222,1.2635652,0.4070926,181.87,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit
